For nature crescent does not grow alone,10
The inward service of the mind and soul,10
And now no soil nor cautel doth besmirch,10
His greatness weigh'd his will is not his own;,10
He may not as unvalued persons do,10
The safety and health of this whole state;,10
Unto the voice and yielding of that body,10
It fits your wisdom so far to believe it,10
May give his saying deed; which is no further,10
Then weigh what loss your honour may sustain,10
Or lose your heart or your chaste treasure open,10
Fear it Ophelia fear it my dear sister,10
Out of the shot and danger of desire.,10
If she unmask her beauty to the moon:,10
The canker galls the infants of the spring,10
And in the morn and liquid dew of youth,10
Be wary then; best safety lies in fear:,10
I shall the effect of this good lesson keep,10
Do not as some ungracious pastors do,10
Whiles like a puff'd and reckless libertine,10
And recks not his own rede.,10
I stay too long: but here my father comes.,10
A double blessing is a double grace,10
Yet here Laertes! aboard aboard for shame!,10
And you are stay'd for. There; my blessing with thee!,10
See thou character. Give thy thoughts no tongue,10
Be thou familiar but by no means vulgar.,10
Grapple them to thy soul with hoops of steel;,10
Of each new-hatch'd unfledged comrade. Beware,10
Bear't that the opposed may beware of thee.,10
Take each man's censure but reserve thy judgment.,10
But not express'd in fancy; rich not gaudy;,10
And they in France of the best rank and station,10
Neither a borrower nor a lender be;,10
And borrowing dulls the edge of husbandry.,10
And it must follow as the night the day,10
Farewell: my blessing season this in thee!,10
The time invites you; go; your servants tend.,10
What I have said to you.,10
And you yourself shall keep the key of it.,10
Exit,10
So please you something touching the Lord Hamlet.,10
Tis told me he hath very oft of late,10
Have of your audience been most free and bounteous:,10
And that in way of caution I must tell you,10
As it behoves my daughter and your honour.,10
He hath my lord of late made many tenders,10
Affection! pooh! you speak like a green girl,10
Do you believe his tenders as you call them?,10
Marry I'll teach you: think yourself a baby;,10
Which are not sterling. Tender yourself more dearly;,10
Running it thus--you'll tender me a fool.,10
In honourable fashion.,10
And hath given countenance to his speech my lord,10
Ay springes to catch woodcocks. I do know,10
Lends the tongue vows: these blazes daughter,10
Even in their promise as it is a-making,10
Be somewhat scanter of your maiden presence;,10
Than a command to parley. For Lord Hamlet,10
And with a larger tether may he walk,10
Do not believe his vows; for they are brokers,10
But mere implorators of unholy suits,10
The better to beguile. This is for all:,10
Have you so slander any moment leisure,10
Look to't I charge you: come your ways.,10
Exeunt,10
Enter HAMLET HORATIO and MARCELLUS,10
It is a nipping and an eager air.,10
I think it lacks of twelve.,10
Indeed? I heard it not: then it draws near the season,10
A flourish of trumpets and ordnance shot off within,10
The king doth wake to-night and takes his rouse,10
And as he drains his draughts of Rhenish down,10
The triumph of his pledge.,10
Ay marry is't:,10
And to the manner born it is a custom,10
This heavy-headed revel east and west,10
They clepe us drunkards and with swinish phrase,10
From our achievements though perform'd at height,10
So oft it chances in particular men,10
As in their birth--wherein they are not guilty,10
By the o'ergrowth of some complexion,10
Or by some habit that too much o'er-leavens,10
Carrying I say the stamp of one defect,10
Their virtues else--be they as pure as grace,10
Shall in the general censure take corruption,10
Doth all the noble substance of a doubt,10
Look my lord it comes!,10
Angels and ministers of grace defend us!,10
Bring with thee airs from heaven or blasts from hell,10
Thou comest in such a questionable shape,10
King father royal Dane: O answer me!,10
Why thy canonized bones hearsed in death,10
Wherein we saw thee quietly inurn'd,10
To cast thee up again. What may this mean,10
Revisit'st thus the glimpses of the moon,10
So horridly to shake our disposition,10
Say why is this? wherefore? what should we do?,10
It beckons you to go away with it,10
To you alone.,10
It waves you to a more removed ground:,10
No by no means.,10
Do not my lord.,10
I do not set my life in a pin's fee;,10
Being a thing immortal as itself?,10
What if it tempt you toward the flood my lord,10
That beetles o'er his base into the sea,10
Which might deprive your sovereignty of reason,10
The very place puts toys of desperation,10
That looks so many fathoms to the sea,10
It waves me still.,10
You shall not go my lord.,10
Be ruled; you shall not go.,10
And makes each petty artery in this body,10
Still am I call'd. Unhand me gentlemen.,10
I say away! Go on; I'll follow thee.,10
He waxes desperate with imagination.,10
Have after. To what issue will this come?,10
Heaven will direct it.,10
Exeunt,10
Enter GHOST and HAMLET,10
Mark me.,10
My hour is almost come,10
Must render up myself.,10
Pity me not but lend thy serious hearing,10
Speak; I am bound to hear.,10
What?,10
Doom'd for a certain term to walk the night,10
Till the foul crimes done in my days of nature,10
To tell the secrets of my prison-house,10
Would harrow up thy soul freeze thy young blood,10
Thy knotted and combined locks to part,10
Like quills upon the fretful porpentine:,10
To ears of flesh and blood. List list O list!,10
O God!,10
Murder!,10
But this most foul strange and unnatural.,10
As meditation or the thoughts of love,10
I find thee apt;,10
That roots itself in ease on Lethe wharf,10
Tis given out that sleeping in my orchard,10
Is by a forged process of my death,10
The serpent that did sting thy father's life,10
O my prophetic soul! My uncle!,10
With witchcraft of his wit with traitorous gifts--,10
So to seduce!--won to his shameful lust,10
O Hamlet what a falling-off was there!,10
That it went hand in hand even with the vow,10
Upon a wretch whose natural gifts were poor,10
But virtue as it never will be moved,10
So lust though to a radiant angel link'd,10
And prey on garbage.,10
Brief let me be. Sleeping within my orchard,10
Upon my secure hour thy uncle stole,10
And in the porches of my ears did pour,10
Holds such an enmity with blood of man,10
The natural gates and alleys of the body,10
And curd like eager droppings into milk,10
And a most instant tetter bark'd about,10
All my smooth body.,10
Of life of crown of queen at once dispatch'd:,10
Unhousel'd disappointed unanel'd,10
With all my imperfections on my head:,10
If thou hast nature in thee bear it not;,10
A couch for luxury and damned incest.,10
Taint not thy mind nor let thy soul contrive,10
And to those thorns that in her bosom lodge,10
The glow-worm shows the matin to be near,10
Adieu adieu! Hamlet remember me.,10
O all you host of heaven! O earth! what else?,10
And you my sinews grow not instant old,10
Ay thou poor ghost while memory holds a seat,10
Yea from the table of my memory,10
All saws of books all forms all pressures past,10
And thy commandment all alone shall live,10
Unmix'd with baser matter: yes by heaven!,10
O villain villain smiling damned villain!,10
That one may smile and smile and be a villain;,10
Writing,10
It is 'Adieu adieu! remember me.',10
[Within]  My lord my lord--,10
[Within] Heaven secure him!,10
[Within]  Hillo ho ho my lord!,10
Enter HORATIO and MARCELLUS,10
What news my lord?,10
Good my lord tell it.,10
Not I my lord by heaven.,10
How say you then; would heart of man once think it?,10
Ay by heaven my lord.,10
But he's an arrant knave.,10
To tell us this.,10
And so without more circumstance at all,10
You as your business and desire shall point you;,10
Such as it is; and for mine own poor part,10
These are but wild and whirling words my lord.,10
Yes 'faith heartily.,10
Yes by Saint Patrick but there is Horatio,10
It is an honest ghost that let me tell you:,10
O'ermaster 't as you may. And now good friends,10
Give me one poor request.,10
Never make known what you have seen to-night.,10
Nay but swear't.,10
My lord not I.,10
Upon my sword.,10
Indeed upon my sword indeed.,10
Ah ha boy! say'st thou so? art thou there,10
Come on--you hear this fellow in the cellarage--,10
Propose the oath my lord.,10
Swear by my sword.,10
Hic et ubique? then we'll shift our ground.,10
And lay your hands again upon my sword:,10
Swear by my sword.,10
Well said old mole! canst work i' the earth so fast?,10
O day and night but this is wondrous strange!,10
There are more things in heaven and earth Horatio,10
Here as before never so help you mercy,10
As I perchance hereafter shall think meet,10
That you at such times seeing me never shall,10
Or by pronouncing of some doubtful phrase,10
Or 'If we list to speak' or 'There be an if they might',10
That you know aught of me: this not to do,10
[Beneath]  Swear.,10
They swear,10
With all my love I do commend me to you:,10
May do to express his love and friending to you,10
And still your fingers on your lips I pray.,10
That ever I was born to set it right!,10
Exeunt,10
SCENE I. A room in POLONIUS' house.,10
Give him this money and these notes Reynaldo.,10
You shall do marvellous wisely good Reynaldo,10
Of his behavior.,10
Marry well said; very well said. Look you sir,10
And how and who what means and where they keep,10
By this encompassment and drift of question,10
Than your particular demands will touch it:,10
As thus 'I know his father and his friends,10
Ay very well my lord.,10
But if't be he I mean he's very wild;,10
What forgeries you please; marry none so rank,10
But sir such wanton wild and usual slips,10
To youth and liberty.,10
Ay or drinking fencing swearing quarrelling,10
My lord that would dishonour him.,10
You must not put another scandal on him,10
That's not my meaning: but breathe his faults so quaintly,10
The flash and outbreak of a fiery mind,10
Of general assault.,10
Wherefore should you do this?,10
I would know that.,10
And I believe it is a fetch of wit:,10
As 'twere a thing a little soil'd i' the working Mark you,10
Having ever seen in the prenominate crimes,10
He closes with you in this consequence;,10
According to the phrase or the addition,10
Very good my lord.,10
about to say? By the mass I was about to say,10
At 'closes in the consequence' at 'friend or so',10
At 'closes in the consequence' ay marry;,10
I saw him yesterday or t' other day,10
There was a' gaming; there o'ertook in's rouse;,10
I saw him enter such a house of sale',10
See you now;,10
And thus do we of wisdom and of reach,10
By indirections find directions out:,10
Shall you my son. You have me have you not?,10
God be wi' you; fare you well.,10
Observe his inclination in yourself.,10
And let him ply his music.,10
Farewell!,10
Enter OPHELIA,10
O my lord my lord I have been so affrighted!,10
My lord as I was sewing in my closet,10
No hat upon his head; his stockings foul'd,10
Pale as his shirt; his knees knocking each other;,10
As if he had been loosed out of hell,10
Mad for thy love?,10
But truly I do fear it.,10
He took me by the wrist and held me hard;,10
And with his other hand thus o'er his brow,10
As he would draw it. Long stay'd he so;,10
And thrice his head thus waving up and down,10
As it did seem to shatter all his bulk,10
And with his head over his shoulder turn'd,10
For out o' doors he went without their helps,10
Come go with me: I will go seek the king.,10
Whose violent property fordoes itself,10
As oft as any passion under heaven,10
What have you given him any hard words of late?,10
I did repel his fetters and denied,10
That hath made him mad.,10
I had not quoted him: I fear'd he did but trifle,10
By heaven it is as proper to our age,10
As it is common for the younger sort,10
This must be known; which being kept close might,10
More grief to hide than hate to utter love.,10
SCENE II. A room in the castle.,10
Welcome dear Rosencrantz and Guildenstern!,10
The need we have to use you did provoke,10
Of Hamlet's transformation; so call it,10
Resembles that it was. What it should be,10
So much from the understanding of himself,10
That being of so young days brought up with him,10
That you vouchsafe your rest here in our court,10
To draw him on to pleasures and to gather,10
Whether aught to us unknown afflicts him thus,10
Good gentlemen he hath much talk'd of you;,10
To whom he more adheres. If it will please you,10
As to expend your time with us awhile,10
Your visitation shall receive such thanks,10
Both your majesties,10
Put your dread pleasures more into command,10
But we both obey,10
To lay our service freely at your feet,10
Thanks Rosencrantz and gentle Guildenstern.,10
And I beseech you instantly to visit,10
And bring these gentlemen where Hamlet is.,10
Pleasant and helpful to him!,10
Exeunt ROSENCRANTZ GUILDENSTERN and some Attendants,10
The ambassadors from Norway my good lord,10
Thou still hast been the father of good news.,10
I hold my duty as I hold my soul,10
And I do think or else this brain of mine,10
As it hath used to do that I have found,10
O speak of that; that do I long to hear.,10
My news shall be the fruit to that great feast.,10
Exit POLONIUS,10
The head and source of all your son's distemper.,10
His father's death and our o'erhasty marriage.,10
Re-enter POLONIUS with VOLTIMAND and CORNELIUS,10
Say Voltimand what from our brother Norway?,10
Upon our first he sent out to suppress,10
To be a preparation 'gainst the Polack;,10
It was against your highness: whereat grieved,10
Was falsely borne in hand sends out arrests,10
Receives rebuke from Norway and in fine,10
To give the assay of arms against your majesty.,10
Gives him three thousand crowns in annual fee,10
So levied as before against the Polack:,10
Giving a paper,10
Through your dominions for this enterprise,10
As therein are set down.,10
And at our more consider'd time well read,10
Meantime we thank you for your well-took labour:,10
Most welcome home!,10
This business is well ended.,10
What majesty should be what duty is,10
Were nothing but to waste night day and time.,10
And tediousness the limbs and outward flourishes,10
Mad call I it; for to define true madness,10
But let that go.,10
Madam I swear I use no art at all.,10
And pity 'tis 'tis true: a foolish figure;,10
Mad let us grant him then: and now remains,10
Or rather say the cause of this defect,10
Thus it remains and the remainder thus. Perpend.,10
Who in her duty and obedience mark,10
Reads,10
beautified Ophelia'--,10
a vile phrase: but you shall hear. Thus:,10
In her excellent white bosom these  and c.',10
Good madam stay awhile; I will be faithful.,10
Doubt thou the stars are fire;,10
Doubt truth to be a liar;,10
O dear Ophelia I am ill at these numbers;,10
I love thee best O most best believe it. Adieu.,10
this machine is to him HAMLET.',10
And more above hath his solicitings,10
All given to mine ear.,10
Received his love?,10
As of a man faithful and honourable.,10
When I had seen this hot love on the wing--,10
Before my daughter told me--what might you,10
If I had play'd the desk or table-book,10
Or look'd upon this love with idle sight;,10
And my young mistress thus I did bespeak:,10
This must not be:' and then I precepts gave her,10
Admit no messengers receive no tokens.,10
And he repulsed--a short tale to make--,10
Thence to a watch thence into a weakness,10
Into the madness wherein now he raves,10
Do you think 'tis this?,10
Hath there been such a time--I'd fain know that--,10
When it proved otherwise?,10
[Pointing to his head and shoulder],10
If circumstances lead me I will find,10
Within the centre.,10
You know sometimes he walks four hours together,10
So he does indeed.,10
Be you and I behind an arras then;,10
And be not from his reason fall'n thereon,10
But keep a farm and carters.,10
But look where sadly the poor wretch comes reading.,10
I'll board him presently.,10
Enter HAMLET reading,10
How does my good Lord Hamlet?,10
Do you know me my lord?,10
Not I my lord.,10
Honest my lord!,10
one man picked out of ten thousand.,10
For if the sun breed maggots in a dead dog being a,10
I have my lord.,10
blessing: but not as your daughter may conceive.,10
[Aside]  How say you by that? Still harping on my,10
was a fishmonger: he is far gone far gone: and,10
love; very near this. I'll speak to him again.,10
Words words words.,10
Between who?,10
Slanders sir: for the satirical rogue says here,10
wrinkled their eyes purging thick amber and,10
wit together with most weak hams: all which sir,10
I hold it not honesty to have it thus set down for,10
you could go backward.,10
in 't. Will you walk out of the air my lord?,10
Indeed that is out o' the air.,10
How pregnant sometimes his replies are! a happiness,10
could not so prosperously be delivered of. I will,10
meeting between him and my daughter.--My honourable,10
You cannot sir take from me any thing that I will,10
my life except my life.,10
These tedious old fools!,10
You go to seek the Lord Hamlet; there he is.,10
Exit POLONIUS,10
My most dear lord!,10
Guildenstern? Ah Rosencrantz! Good lads how do ye both?,10
Happy in that we are not over-happy;,10
Nor the soles of her shoe?,10
Then you live about her waist or in the middle of,10
Faith her privates we.,10
is a strumpet. What's the news?,10
Then is doomsday near: but your news is not true.,10
my good friends deserved at the hands of fortune,10
Prison my lord!,10
Then is the world one.,10
wards and dungeons Denmark being one o' the worst.,10
Why then 'tis none to you; for there is nothing,10
it is a prison.,10
narrow for your mind.,10
myself a king of infinite space were it not that I,10
Which dreams indeed are ambition for the very,10
A dream itself is but a shadow.,10
quality that it is but a shadow's shadow.,10
outstretched heroes the beggars' shadows. Shall we,10
We'll wait upon you.,10
of my servants for to speak to you like an honest,10
beaten way of friendship what make you at Elsinore?,10
Beggar that I am I am even poor in thanks; but I,10
too dear a halfpenny. Were you not sent for? Is it,10
deal justly with me: come come; nay speak.,10
Why any thing but to the purpose. You were sent,10
which your modesties have not craft enough to colour:,10
To what end my lord?,10
the rights of our fellowship by the consonancy of,10
love and by what more dear a better proposer could,10
whether you were sent for or no?,10
[Aside]  Nay then I have an eye of you.--If you,10
My lord we were sent for.,10
prevent your discovery and your secrecy to the king,10
wherefore I know not--lost all my mirth forgone all,10
with my disposition that this goodly frame the,10
excellent canopy the air look you this brave,10
with golden fire why it appears no other thing to,10
What a piece of work is a man! how noble in reason!,10
express and admirable! in action how like an angel!,10
world! the paragon of animals! And yet to me,10
me: no nor woman neither though by your smiling,10
My lord there was no such stuff in my thoughts.,10
To think my lord if you delight not in man what,10
you: we coted them on the way; and hither are they,10
He that plays the king shall be welcome; his majesty,10
shall use his foil and target; the lover shall not,10
in peace; the clown shall make those laugh whose,10
say her mind freely or the blank verse shall halt,10
Even those you were wont to take delight in the,10
How chances it they travel? their residence both,10
I think their inhibition comes by the means of the,10
Do they hold the same estimation they did when I was,10
No indeed are they not.,10
Nay their endeavour keeps in the wonted pace: but,10
that cry out on the top of question and are most,10
fashion and so berattle the common stages--so they,10
goose-quills and dare scarce come thither.,10
they escoted? Will they pursue the quality no,10
afterwards if they should grow themselves to common,10
better--their writers do them wrong to make them,10
Faith there has been much to do on both sides; and,10
controversy: there was for a while no money bid,10
cuffs in the question.,10
O there has been much throwing about of brains.,10
Ay that they do my lord; Hercules and his load too.,10
Denmark and those that would make mows at him while,10
hundred ducats a-piece for his picture in little.,10
natural if philosophy could find it out.,10
There are the players.,10
come then: the appurtenance of welcome is fashion,10
lest my extent to the players which I tell you,10
entertainment than yours. You are welcome: but my,10
In what my dear lord?,10
southerly I know a hawk from a handsaw.,10
Well be with you gentlemen!,10
hearer: that great baby you see there is not yet,10
Happily he's the second time come to them; for they,10
I will prophesy he comes to tell me of the players;,10
twas so indeed.,10
My lord I have news to tell you.,10
The actors are come hither my lord.,10
Upon mine honour--,10
The best actors in the world either for tragedy,10
historical-pastoral tragical-historical tragical-,10
poem unlimited: Seneca cannot be too heavy nor,10
liberty these are the only men.,10
What a treasure had he my lord?,10
One fair daughter and no more,10
[Aside]  Still on my daughter.,10
If you call me Jephthah my lord I have a daughter,10
Nay that follows not.,10
Why,10
and then you know,10
the first row of the pious chanson will show you,10
Enter four or five Players,10
to see thee well. Welcome good friends. O my old,10
comest thou to beard me in Denmark? What my young,10
nearer to heaven than when I saw you last by the,10
apiece of uncurrent gold be not cracked within the,10
to't like French falconers fly at any thing we see:,10
of your quality; come a passionate speech.,10
I heard thee speak me a speech once but it was,10
play I remember pleased not the million; 'twas,10
it and others whose judgments in such matters,10
digested in the scenes set down with as much,10
were no sallets in the lines to make the matter,10
indict the author of affectation; but called it an,10
much more handsome than fine. One speech in it I,10
thereabout of it especially where he speaks of,10
at this line: let me see let me see--,10
it is not so:--it begins with Pyrrhus:--,10
Black as his purpose did the night resemble,10
Hath now this dread and black complexion smear'd,10
Now is he total gules; horridly trick'd,10
Baked and impasted with the parching streets,10
To their lord's murder: roasted in wrath and fire,10
With eyes like carbuncles the hellish Pyrrhus,10
So proceed you.,10
good discretion.,10
Striking too short at Greeks; his antique sword,10
Repugnant to command: unequal match'd,10
But with the whiff and wind of his fell sword,10
Seeming to feel this blow with flaming top,10
Takes prisoner Pyrrhus' ear: for lo! his sword,10
Of reverend Priam seem'd i' the air to stick:,10
And like a neutral to his will and matter,10
But as we often see against some storm,10
The bold winds speechless and the orb below,10
Doth rend the region so after Pyrrhus' pause,10
And never did the Cyclops' hammers fall,10
With less remorse than Pyrrhus' bleeding sword,10
Out out thou strumpet Fortune! All you gods,10
Break all the spokes and fellies from her wheel,10
As low as to the fiends!',10
It shall to the barber's with your beard. Prithee,10
sleeps: say on: come to Hecuba.,10
The mobled queen?',10
Run barefoot up and down threatening the flames,10
Where late the diadem stood and for a robe,10
A blanket in the alarm of fear caught up;,10
Gainst Fortune's state would treason have,10
But if the gods themselves did see her then,10
In mincing with his sword her husband's limbs,10
Unless things mortal move them not at all,10
And passion in the gods.',10
tears in's eyes. Pray you no more.,10
Good my lord will you see the players well,10
they are the abstract and brief chronicles of the,10
epitaph than their ill report while you live.,10
God's bodykins man much better: use every man,10
Use them after your own honour and dignity: the less,10
Take them in.,10
Follow him friends: we'll hear a play to-morrow.,10
Dost thou hear me old friend; can you play the,10
Ay my lord.,10
study a speech of some dozen or sixteen lines which,10
Ay my lord.,10
not.,10
My good friends I'll leave you till night: you are,10
Good my lord!,10
Exeunt ROSENCRANTZ and GUILDENSTERN,10
O what a rogue and peasant slave am I!,10
But in a fiction in a dream of passion,10
That from her working all his visage wann'd,10
A broken voice and his whole function suiting,10
For Hecuba!,10
That he should weep for her? What would he do,10
That I have? He would drown the stage with tears,10
Make mad the guilty and appal the free,10
The very faculties of eyes and ears. Yet I,10
Like John-a-dreams unpregnant of my cause,10
Upon whose property and most dear life,10
Who calls me villain? breaks my pate across?,10
Tweaks me by the nose? gives me the lie i' the throat,10
Ha!,10
But I am pigeon-liver'd and lack gall,10
I should have fatted all the region kites,10
Remorseless treacherous lecherous kindless villain!,10
Why what an ass am I! This is most brave,10
Prompted to my revenge by heaven and hell,10
And fall a-cursing like a very drab,10
Fie upon't! foh! About my brain! I have heard,10
Have by the very cunning of the scene,10
They have proclaim'd their malefactions;,10
With most miraculous organ. I'll have these players,10
Before mine uncle: I'll observe his looks;,10
I know my course. The spirit that I have seen,10
To assume a pleasing shape; yea and perhaps,10
As he is very potent with such spirits,10
More relative than this: the play 's the thing,10
Exit,10
SCENE I. A room in the castle.,10
And can you by no drift of circumstance,10
Grating so harshly all his days of quiet,10
He does confess he feels himself distracted;,10
Nor do we find him forward to be sounded,10
When we would bring him on to some confession,10
Did he receive you well?,10
But with much forcing of his disposition.,10
Most free in his reply.,10
To any pastime?,10
We o'er-raught on the way: of these we told him;,10
To hear of it: they are about the court,10
This night to play before him.,10
And he beseech'd me to entreat your majesties,10
With all my heart; and it doth much content me,10
Good gentlemen give him a further edge,10
We shall my lord.,10
Sweet Gertrude leave us too;,10
That he as 'twere by accident may here,10
Her father and myself lawful espials,10
We may of their encounter frankly judge,10
If 't be the affliction of his love or no,10
I shall obey you.,10
That your good beauties be the happy cause,10
Will bring him to his wonted way again,10
Madam I wish it may.,10
Ophelia walk you here. Gracious so please you,10
To OPHELIA,10
That show of such an exercise may colour,10
Tis too much proved--that with devotion's visage,10
The devil himself.,10
How smart a lash that speech doth give my conscience!,10
Is not more ugly to the thing that helps it,10
O heavy burthen!,10
Exeunt KING CLAUDIUS and POLONIUS,10
To be or not to be: that is the question:,10
The slings and arrows of outrageous fortune,10
And by opposing end them? To die: to sleep;,10
The heart-ache and the thousand natural shocks,10
Devoutly to be wish'd. To die to sleep;,10
For in that sleep of death what dreams may come,10
Must give us pause: there's the respect,10
For who would bear the whips and scorns of time,10
The pangs of despised love the law's delay,10
That patient merit of the unworthy takes,10
With a bare bodkin? who would fardels bear,10
But that the dread of something after death,10
No traveller returns puzzles the will,10
Than fly to others that we know not of?,10
And thus the native hue of resolution,10
And enterprises of great pith and moment,10
And lose the name of action.--Soft you now!,10
Be all my sins remember'd.,10
How does your honour for this many a day?,10
My lord I have remembrances of yours,10
I pray you now receive them.,10
I never gave you aught.,10
And with them words of so sweet breath composed,10
Take these again; for to the noble mind,10
There my lord.,10
My lord?,10
What means your lordship?,10
admit no discourse to your beauty.,10
with honesty?,10
transform honesty from what it is to a bawd than the,10
likeness: this was sometime a paradox but now the,10
Indeed my lord you made me believe so.,10
so inoculate our old stock but we shall relish of,10
I was the more deceived.,10
breeder of sinners? I am myself indifferent honest;,10
were better my mother had not borne me: I am very,10
my beck than I have thoughts to put them in,10
in. What should such fellows as I do crawling,10
all; believe none of us. Go thy ways to a nunnery.,10
At home my lord.,10
fool no where but in's own house. Farewell.,10
If thou dost marry I'll give thee this plague for,10
snow thou shalt not escape calumny. Get thee to a,10
marry marry a fool; for wise men know well enough,10
and quickly too. Farewell.,10
I have heard of your paintings too well enough; God,10
another: you jig you amble and you lisp and,10
your ignorance. Go to I'll no more on't; it hath,10
those that are married already all but one shall,10
nunnery go.,10
O what a noble mind is here o'erthrown!,10
The expectancy and rose of the fair state,10
The observed of all observers quite quite down!,10
That suck'd the honey of his music vows,10
Like sweet bells jangled out of tune and harsh;,10
Blasted with ecstasy: O woe is me,10
Re-enter KING CLAUDIUS and POLONIUS,10
Nor what he spake though it lack'd form a little,10
O'er which his melancholy sits on brood;,10
Will be some danger: which for to prevent,10
Thus set it down: he shall with speed to England,10
Haply the seas and countries different,10
This something-settled matter in his heart,10
From fashion of himself. What think you on't?,10
The origin and commencement of his grief,10
You need not tell us what Lord Hamlet said;,10
But if you hold it fit after the play,10
To show his grief: let her be round with him;,10
Of all their conference. If she find him not,10
Your wisdom best shall think.,10
Madness in great ones must not unwatch'd go.,10
SCENE II. A hall in the castle.,10
Speak the speech I pray you as I pronounced it to,10
as many of your players do I had as lief the,10
too much with your hand thus but use all gently;,10
the whirlwind of passion you must acquire and beget,10
offends me to the soul to hear a robustious,10
very rags to split the ears of the groundlings who,10
inexplicable dumbshows and noise: I would have such,10
out-herods Herod: pray you avoid it.,10
Be not too tame neither but let your own discretion,10
word to the action; with this special o'erstep not,10
from the purpose of playing whose end both at the,10
mirror up to nature; to show virtue her own feature,10
the time his form and pressure. Now this overdone,10
laugh cannot but make the judicious grieve; the,10
o'erweigh a whole theatre of others. O there be,10
praise and that highly not to speak it profanely,10
the gait of Christian pagan nor man have so,10
nature's journeymen had made men and not made them,10
I hope we have reformed that indifferently with us,10
O reform it altogether. And let those that play,10
for there be of them that will themselves laugh to,10
too; though in the mean time some necessary,10
that's villanous and shows a most pitiful ambition,10
Exeunt Players,10
How now my lord! I will the king hear this piece of work?,10
Bid the players make haste.,10
Will you two help to hasten them?,10
Exeunt ROSENCRANTZ and GUILDENSTERN,10
Enter HORATIO,10
Horatio thou art e'en as just a man,10
O my dear lord--,10
For what advancement may I hope from thee,10
To feed and clothe thee? Why should the poor be flatter'd?,10
And crook the pregnant hinges of the knee,10
Since my dear soul was mistress of her choice,10
Hath seal'd thee for herself; for thou hast been,10
A man that fortune's buffets and rewards,10
Whose blood and judgment are so well commingled,10
To sound what stop she please. Give me that man,10
In my heart's core ay in my heart of heart,10
There is a play to-night before the king;,10
Which I have told thee of my father's death:,10
Even with the very comment of thy soul,10
Do not itself unkennel in one speech,10
And my imaginations are as foul,10
For I mine eyes will rivet to his face,10
In censure of his seeming.,10
If he steal aught the whilst this play is playing,10
They are coming to the play; I must be idle:,10
Danish march. A flourish. Enter KING CLAUDIUS  QUEEN GERTRUDE POLONIUS OPHELIA ROSENCRANTZ GUILDENSTERN and others,10
Excellent i' faith; of the chameleon's dish: I eat,10
I have nothing with this answer Hamlet; these words,10
No nor mine now.,10
My lord you played once i' the university you say?,10
What did you enact?,10
Capitol; Brutus killed me.,10
there. Be the players ready?,10
Come hither my dear Hamlet sit by me.,10
[To KING CLAUDIUS]  O ho! do you mark that?,10
Lying down at OPHELIA's feet,10
I mean my head upon your lap?,10
Do you think I meant country matters?,10
That's a fair thought to lie between maids' legs.,10
Nothing.,10
Who I?,10
O God your only jig-maker. What should a man do,10
mother looks and my father died within these two hours.,10
So long? Nay then let the devil wear black for,10
months ago and not forgotten yet? Then there's,10
a year: but by'r lady he must build churches,10
the hobby-horse whose epitaph is 'For O for O,10
Hautboys play. The dumb-show enters,10
Exeunt,10
Marry this is miching mallecho; it means mischief.,10
Enter Prologue,10
keep counsel; they'll tell all.,10
Ay or any show that you'll show him: be not you,10
You are naught you are naught: I'll mark the play.,10
Here stooping to your clemency,10
Exit,10
Tis brief my lord.,10
Enter two Players King and Queen,10
Neptune's salt wash and Tellus' orbed ground,10
About the world have times twelve thirties been,10
Unite commutual in most sacred bands.,10
Make us again count o'er ere love be done!,10
So far from cheer and from your former state,10
Discomfort you my lord it nothing must:,10
In neither aught or in extremity.,10
And as my love is sized my fear is so:,10
Where little fears grow great great love grows there.,10
My operant powers their functions leave to do:,10
Honour'd beloved; and haply one as kind,10
O confound the rest!,10
In second husband let me be accurst!,10
[Aside]  Wormwood wormwood.,10
Are base respects of thrift but none of love:,10
When second husband kisses me in bed.,10
But what we do determine oft we break.,10
Of violent birth but poor validity;,10
But fall unshaken when they mellow be.,10
To pay ourselves what to ourselves is debt:,10
The passion ending doth the purpose lose.,10
Their own enactures with themselves destroy:,10
Grief joys joy grieves on slender accident.,10
That even our loves should with our fortunes change;,10
Whether love lead fortune or else fortune love.,10
The poor advanced makes friends of enemies.,10
For who not needs shall never lack a friend,10
Directly seasons him his enemy.,10
Our wills and fates do so contrary run,10
Our thoughts are ours their ends none of our own:,10
But die thy thoughts when thy first lord is dead.,10
Sport and repose lock from me day and night!,10
An anchor's cheer in prison be my scope!,10
Meet what I would have well and it destroy!,10
If once a widow ever I be wife!,10
Tis deeply sworn. Sweet leave me here awhile;,10
The tedious day with sleep.,10
Sleep rock thy brain,10
Exit,10
The lady protests too much methinks.,10
Have you heard the argument? Is there no offence in 't?,10
i' the world.,10
The Mouse-trap. Marry how? Tropically. This play,10
the duke's name; his wife Baptista: you shall see,10
that? your majesty and we that have free souls it,10
withers are unwrung.,10
This is one Lucianus nephew to the king.,10
I could interpret between you and your love if I,10
You are keen my lord you are keen.,10
Still better and worse.,10
pox leave thy damnable faces and begin. Come:,10
Thoughts black hands apt drugs fit and time agreeing;,10
Thou mixture rank of midnight weeds collected,10
Thy natural magic and dire property,10
Pours the poison into the sleeper's ears,10
